experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
194,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,274278.0,5.438190973985219,369.5116258674554,324.8144719190202,76.76059155489398,163.53748032405932,729.4707694249373,585.3901725896957,786.5259889376256
195,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,325273.0,5.512248015210329,326.68969793238705,298.8950121113619,79.23791709672697,161.63636948143989,629.7031109783707,454.0534649285357,716.7644079839845
196,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,591355.0,5.771848273191025,353.7058580235469,326.1527463411359,88.06202147804876,180.7138733023393,652.6429966767455,517.4551243843545,737.0737824066715
197,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,499998.0,5.6989682671546165,344.5994379988251,286.7765839290599,72.14769959060145,154.6398625295681,706.5696397399781,499.66219256164567,771.0877028786966
198,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,521097.0,5.716918572903479,313.02385511901525,302.76015117902836,89.76513805464349,177.3128560702197,552.1817342818522,443.09747857506295,606.5008064012443
199,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,533225.0,5.726910502908968,444.16445561880005,404.91859547902925,87.15281182432066,217.90694697602086,860.2889128994436,665.8564110252762,932.0529727170124
200,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,611214.0,5.786193293298512,589.5074168056715,565.7304861684959,186.55923042353933,337.8501562479851,1021.7157343879674,837.2744278456819,1083.8705637796343
201,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,790788.0,5.898060070387052,365.44505779112797,352.80807390691956,93.05965616580205,194.73917801158348,646.7313368799445,513.6094016641046,738.9537960708351
202,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,626685.0,5.797049299781843,284.5257937920915,264.47681770731384,76.87887836757876,156.04849322603056,500.7278026053161,381.1421329944292,612.6671103092651
203,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,387201.0,5.587936470263219,272.74954371759617,253.33003862195528,73.39799134229892,137.0481151295515,513.9451421226784,377.5110669525169,579.6390140641614
