experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
55,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,315731.0,5.499317225123068,1149.6125681649883,1147.0938373269369,938.0260667126648,1029.0547625309764,1374.811440392046,1262.7438204964997,1432.8363630053213
56,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,138349.0,5.140976024365648,1173.0865002591997,1170.1723359135203,1009.0195400125281,1087.4415251171063,1333.1291475506307,1262.5848241738156,1366.4700950417346
57,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,1700074.0,6.230467825550163,1749.1000494189598,1759.2857529600099,1458.9589029662213,1596.049570960352,2022.8705011166899,1903.9093804283843,2088.3405920437567
58,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,921756.0,5.964615973246866,1761.707836565149,1780.1735233630352,1456.0964894938995,1605.1407759556237,2026.4972956336235,1941.3055374474652,2063.455765629033
59,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,895470.0,5.9520510407124645,1851.655008311248,1867.1448032054318,1585.9657990228125,1718.2851643880124,2076.435899707389,2002.3204767191125,2139.1158191904337
60,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,1302798.0,6.114877083182956,1803.6778424620495,1827.756531611497,1509.020096156481,1657.3620425080321,2050.5786794301494,1971.7027040312687,2099.7587218354142
69,Cdc42,in_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,1139128.0,6.056572527038146,1906.8452170968771,1928.3924735183896,1666.2440794932102,1773.316992900753,2129.8272988722633,2046.1118818047435,2158.769375326721
70,Cdc42,in_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,796614.0,5.901247934598189,2010.782705632791,2004.9776954132967,1849.7222905514082,1929.510664672533,2170.1421130785648,2092.1272935861607,2237.6183903267197
138,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,115597.0,5.06294656332022,1174.9706044901916,1158.2470110562253,1000.9274629141422,1085.5955992649124,1346.9919500822768,1273.754993686742,1389.9119619424844
139,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,72597.0,4.860918674276326,1364.0628354083776,1368.2531372815047,1154.8316329467498,1216.3589302049957,1558.88694931706,1475.5346386209355,1625.2967358434598
140,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,66778.0,4.82463340780055,1227.0364618971246,1217.409225416872,1012.449516359706,1102.1459860763252,1457.3128927024707,1342.5484628116228,1496.234532217049
141,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,116627.0,5.066799104398854,1403.4795323619187,1401.9641085668372,1182.1056787574364,1288.4570168468208,1614.8506068130396,1515.6004980138991,1662.9522
142,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,762511.0,5.882246113205502,1435.5846452005105,1421.6919065433024,1150.4627782628809,1275.9236020499272,1730.4256290337205,1577.188653224303,1851.3142419966052
143,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,485839.0,5.686492374209252,1358.4615307060901,1348.7839546204455,963.5247510262313,1123.7122071160225,1821.0642366951565,1538.8946227244915,1909.4594362523205
144,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,644833.0,5.8094472548379406,1364.3222918225354,1365.8860745662978,1169.034279741382,1256.4959742923857,1571.7865446917108,1477.6387245229664,1606.8407524257213
145,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,156909.0,5.195647854601842,1175.5965494794757,1146.204569324847,941.1293664314671,1044.46131941271,1418.7460356980969,1260.432917039297,1570.5796815350677
146,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,542835.0,5.7346678415979175,1272.2214600126372,1267.9577348626221,1060.1050290118555,1147.174003624792,1491.0935421400388,1382.3518449654782,1552.8159412876075
147,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,223728.0,5.349720340308173,1321.4057305733063,1334.995093999924,1140.9018666885552,1239.086457688088,1468.2403145929918,1411.5982799898402,1508.0918194611197
148,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,342815.0,5.535059816386243,1229.182538398695,1223.0013457849773,1033.9840265394355,1124.1953406578664,1416.2201906533537,1331.1488281447541,1467.7441571438715
149,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,359583.0,5.555799151412936,1219.210382741202,1218.326253049108,1030.470936722223,1115.0500643410387,1390.1302105696416,1319.0508477990193,1441.3764202511002
150,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,478189.0,5.67959958162031,1149.2484977676802,1138.015309425414,941.5120376190491,1016.7780332340923,1364.9797624032235,1276.7171467094904,1413.0245438492445
151,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,392155.0,5.593457756662357,1369.7500310703515,1357.718048085552,1203.038506947371,1266.3151684555055,1556.1205826194991,1467.541567395621,1600.8080118152004
152,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,360464.0,5.556861897676678,1309.3922010571277,1305.1954386449202,1154.8728697093388,1218.6723854799666,1471.6575895978,1401.2753934417974,1493.5885624625587
153,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,336938.0,5.527549993645588,1315.3424141423304,1327.4478266701467,1097.7839585882866,1180.5273581533252,1530.437598969612,1436.6003237481402,1581.3154515844328
154,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,209576.0,5.321341547088637,1522.7942668017586,1526.5188245613494,1310.6468453313896,1392.5056910566846,1733.0337777247416,1661.7490758052236,1758.4203832496266
155,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,191453.0,5.282062175976147,1433.0490870140675,1427.5122792824604,1226.9423546064456,1322.4414726748078,1634.476937457899,1534.6884465230348,1723.9455814678045
156,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,271983.0,5.434541759780813,1410.4498713023654,1411.3988479474258,1148.0565588330353,1274.4677347345782,1671.5341106795902,1552.4728423454685,1726.7669080744092
157,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,181679.0,5.259304730768718,1441.5391037623451,1468.0294092971978,1148.58967540112,1280.5816609296799,1688.7351309335652,1594.4517181902029,1727.9228105957623
158,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,173584.0,5.239509691854602,1528.9769123528495,1519.804214076902,1344.5097053416712,1409.054886369644,1732.2913128082068,1637.8757216285887,1780.0514487838898
159,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,710303.0,5.8514436489402435,1636.9572845200396,1662.4296543146781,1357.0451385938036,1483.3607125655462,1881.9911813668482,1792.0363372574911,1928.6617432578407
160,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,519276.0,5.715398250751363,1635.484378117748,1658.3510058082356,1392.84159405245,1516.390010739652,1849.6846312101347,1774.2984321313957,1893.9981332754148
161,Cdc42,in_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,168168.0,5.225743359205182,1649.43527150621,1656.9448880573068,1423.0088034981015,1546.6439515922502,1857.7979241550263,1761.1588161895654,1893.5142361992869
162,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,598095.0,5.776770171779293,1765.776942255155,1798.3272319999578,1478.0225445875294,1630.2065055595788,1983.9360536712065,1923.438274642037,2011.195863199052
163,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,762795.0,5.882407837651988,1713.1761582031738,1742.5632580693812,1443.1030925195098,1563.099037597566,1928.3734536464901,1868.9592817335106,1959.827823157382
164,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,509071.0,5.706778357499522,1775.3819028469861,1812.6972586541615,1521.2717510696639,1662.3440709038941,1983.899332322612,1911.5140913990685,2025.956053868041
165,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1061278.0,6.025829161518279,1575.7275562520126,1615.341170815198,1316.5129786764264,1430.6407214136325,1803.573156424137,1705.7277406198896,1849.1477954849395
166,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,819159.0,5.913368207157928,1702.6625809392087,1741.2169698413295,1407.0460325334554,1568.7093713010188,1942.9495383023402,1844.5818290887014,2007.750293541377
167,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1039475.0,6.016814048749152,1771.1759680442267,1804.0837246810097,1484.9989378169375,1632.9969042586608,2017.8493366900163,1919.7581252001246,2052.141217829719
168,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,772477.0,5.8878855574537825,1623.9520468438916,1626.7373886490373,1403.9198000800754,1497.6481033538523,1851.2465064704616,1758.5655392469678,1894.5712898939107
169,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,236951.0,5.374658545884398,1772.9092504575976,1789.4967896980972,1528.0945406930398,1642.4993502097839,2013.4157700456694,1924.72880530962,2058.569837073114
170,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1001612.0,6.000699519043835,1743.63626743837,1770.1054034231936,1470.7580176741392,1602.4576351001315,1971.423086087341,1891.6437614933043,2014.0984207728404
171,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,881308.0,5.945127712412016,1699.2688000809574,1735.3586379965227,1375.8038598962999,1556.144702095456,1952.610695973644,1873.502519114581,1989.3098982179151
172,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1726770.0,6.237234494844298,1634.7019525624396,1672.753171171723,1317.203562906021,1487.8991793465811,1880.2994697792053,1791.6506728314373,1933.8929469067755
173,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1509492.0,6.178830815692961,1708.720331183821,1719.5110206736379,1487.9593733734753,1586.2026865975954,1910.3446613643232,1827.429977255934,1949.3199848558784
174,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1310316.0,6.117376044134152,1708.6678595349863,1721.4042610576348,1474.2471142227093,1588.101524970455,1930.0969897589132,1826.4842008390196,1980.23118218433
175,Cdc42,in_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1296738.0,6.112852237727588,1672.8954848036974,1674.305989129309,1432.7657324776765,1535.5378199979098,1909.7940643374095,1820.8959514626506,1954.9945790700415
