experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
73,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,135317.0,5.131352360843048,751.582184540561,796.4566425530751,414.4019873870592,563.9719517384854,1041.3169584180084,962.0193506017619,1061.7320082167753
74,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,517654.0,5.714039574227041,780.6802531709418,815.4497342606915,382.4198614688102,565.7368819855111,1151.1824427488605,998.6536476438965,1220.9415722850447
75,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,645707.0,5.810035494544131,838.4293035899716,891.5970828911006,421.96102871481,627.0208172550651,1184.1211845847613,1067.2825095038415,1233.28941844051
76,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,95710.0,4.98095731622962,730.9649420450693,791.5628623089302,375.60294661019685,588.77415332285,1007.2320672584216,927.8132571990438,1075.5550109696235
77,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,483167.0,5.684097264588003,1055.8598839117171,1107.2080143868066,442.2294824157436,782.440892237132,1596.3182153106932,1352.8613798267038,1679.8157316896775
78,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,391227.0,5.592428819393623,878.3142736231683,934.3354400509643,436.1721915733221,636.7655618698751,1265.4314277869457,1125.9171547649346,1332.2075777482128
79,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,615782.0,5.7894269898368655,742.7438123668107,767.687377368609,291.16579766241955,525.3675145847316,1126.898551709934,982.6574710347729,1206.4046876011184
80,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,583278.0,5.765875596078932,792.8420860445688,824.4811835920075,364.5120127202275,572.1087762381067,1161.2505229924527,1046.2316609916152,1215.4409248638542
82,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,318425.0,5.503007157482161,1413.6354083909198,1483.5571824575422,807.09712182654,1159.8042140840519,1891.540752030185,1733.4858972448883,1980.0779150892777
83,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,229835.0,5.361416165124384,1157.0842232905397,1224.163716811543,679.4146028240577,950.7056879860482,1525.4002080414955,1409.863951033163,1563.353425654176
84,Rac1,out_SF,distances_R,P5_P9,4.0,5.0,9.0,5000.0,1799053.0,6.255043957824978,885.6134736665949,912.9069372048365,413.28392644114456,643.2640804941883,1304.1454082402097,1141.4521823724265,1424.8348556143383
